Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.002,
Sample Interval,2e-06,
Record Length,10000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1,1
Label,,
TIME,CH1,CH2
-1.9600e-04,0.08,0
-1.9400e-04,0.04,0
-1.9200e-04,0.08,-0.04
-1.9000e-04,0.04,0.04
-1.8800e-04,0.08,0
-1.8600e-04,0.08,0.12
-1.8400e-04,0.08,0.08
-1.8200e-04,0.12,0.08
-1.8000e-04,0.12,0.04
-1.7800e-04,0.08,0.04
-1.7600e-04,0.08,0
-1.7400e-04,0.04,0.12
-1.7200e-04,0.04,0.04
-1.7000e-04,0.04,0.12
-1.6800e-04,0.08,0.12
-1.6600e-04,0.04,0
-1.6400e-04,0.08,0.04
-1.6200e-04,0,0
-1.6000e-04,0,0.04
-1.5800e-04,0.04,0.04
-1.5600e-04,0.08,0.08
-1.5400e-04,0.04,-0.04
-1.5200e-04,0,0.04
-1.5000e-04,0.12,0.12
-1.4800e-04,0.08,0.04
-1.4600e-04,0.04,0.08
-1.4400e-04,0.04,0.04
-1.4200e-04,0.12,-0.08
-1.4000e-04,0,-0.04
-1.3800e-04,0.12,0.08
-1.3600e-04,0.08,0.12
-1.3400e-04,0.04,0.08
-1.3200e-04,0,0.04
-1.3000e-04,0.04,-0.04
-1.2800e-04,0.12,-0.04
-1.2600e-04,0.08,0.04
-1.2400e-04,0.08,0
-1.2200e-04,0.08,0.08
-1.2000e-04,0.04,0.04
-1.1800e-04,0.08,0.04
-1.1600e-04,0.08,0.04
-1.1400e-04,0.04,0
-1.1200e-04,0,0.08
-1.1000e-04,0.08,0.04
-1.0800e-04,0.04,0.04
-1.0600e-04,0,0
-1.0400e-04,0.08,0
-1.0200e-04,0,0.08
-1.0000e-04,0.08,0
-9.8000e-05,0.04,0.04
-9.6000e-05,0,0.04
-9.4000e-05,0.08,0
-9.2000e-05,0,0.04
-9.0000e-05,0.04,0.04
-8.8000e-05,0,0.12
-8.6000e-05,0.08,0.08
-8.4000e-05,0.08,0.04
-8.2000e-05,0.04,0.04
-8.0000e-05,0.04,-0.04
-7.8000e-05,0.04,0.04
-7.6000e-05,0.08,0.04
-7.4000e-05,0.08,0
-7.2000e-05,0.08,0.04
-7.0000e-05,0.04,-0.04
-6.8000e-05,0,0.08
-6.6000e-05,0.04,0
-6.4000e-05,0,0
-6.2000e-05,0.08,-0.04
-6.0000e-05,0.08,0
-5.8000e-05,0.08,0.04
-5.6000e-05,0.12,0
-5.4000e-05,0.08,0
-5.2000e-05,0.12,0
-5.0000e-05,0,0.12
-4.8000e-05,0.08,0.04
-4.6000e-05,0.08,0.04
-4.4000e-05,0.04,0.08
-4.2000e-05,0.04,0.08
-4.0000e-05,0,0
-3.8000e-05,0,0.04
-3.6000e-05,0.08,0.04
-3.4000e-05,0.08,0.04
-3.2000e-05,0.08,0.04
-3.0000e-05,0.12,0.04
-2.8000e-05,0,-0.04
-2.6000e-05,0.12,0.04
-2.4000e-05,0,0.04
-2.2000e-05,0.12,0
-2.0000e-05,0.08,0.08
-1.8000e-05,0.04,0.08
-1.6000e-05,0.08,0.04
-1.4000e-05,0.04,0
-1.2000e-05,0.04,0.08
-1.0000e-05,0,0.04
-8.0000e-06,0.04,0.08
-6.0000e-06,0.04,0.04
-4.0000e-06,0.12,0.08
-2.0000e-06,0.04,0.08
3.0718e-17,5.88,0.08
2.0000e-06,5.96,0.08
4.0000e-06,5.96,0.04
6.0000e-06,6.04,0.12
8.0000e-06,6,0.08
1.0000e-05,6.04,0.24
1.2000e-05,5.96,0.16
1.4000e-05,6,0.16
1.6000e-05,6.04,0.32
1.8000e-05,6.04,0.24
2.0000e-05,6.08,0.2
2.2000e-05,6,0.28
2.4000e-05,6,0.24
2.6000e-05,6.04,0.24
2.8000e-05,5.96,0.28
3.0000e-05,6.04,0.28
3.2000e-05,5.96,0.36
3.4000e-05,6,0.36
3.6000e-05,6.08,0.36
3.8000e-05,5.92,0.4
4.0000e-05,6.08,0.36
4.2000e-05,6,0.36
4.4000e-05,6,0.48
4.6000e-05,6.08,0.4
4.8000e-05,6,0.36
5.0000e-05,6,0.36
5.2000e-05,6,0.48
5.4000e-05,6,0.44
5.6000e-05,6.04,0.4
5.8000e-05,5.96,0.56
6.0000e-05,6.04,0.48
6.2000e-05,5.96,0.44
6.4000e-05,5.96,0.56
6.6000e-05,6,0.52
6.8000e-05,6.04,0.56
7.0000e-05,6,0.6
7.2000e-05,6.08,0.56
7.4000e-05,5.96,0.6
7.6000e-05,6,0.6
7.8000e-05,6.08,0.56
8.0000e-05,5.92,0.56
8.2000e-05,5.96,0.72
8.4000e-05,6,0.6
8.6000e-05,6,0.68
8.8000e-05,6,0.6
9.0000e-05,6.12,0.68
9.2000e-05,6.04,0.72
9.4000e-05,6,0.68
9.6000e-05,6,0.68
9.8000e-05,6,0.68
1.0000e-04,6.04,0.64
1.0200e-04,5.96,0.72
1.0400e-04,6,0.72
1.0600e-04,5.96,0.76
1.0800e-04,6,0.8
1.1000e-04,5.96,0.84
1.1200e-04,6,0.84
1.1400e-04,5.96,0.8
1.1600e-04,6,0.88
1.1800e-04,6.04,0.8
1.2000e-04,5.96,0.88
1.2200e-04,6.08,0.8
1.2400e-04,6.08,0.84
1.2600e-04,6.04,0.84
1.2800e-04,6.04,0.84
1.3000e-04,6,0.8
1.3200e-04,6.08,0.88
1.3400e-04,6.08,0.84
1.3600e-04,6,0.92
1.3800e-04,6.04,0.92
1.4000e-04,6,0.88
1.4200e-04,6.04,1
1.4400e-04,6.08,1
1.4600e-04,6.04,1.04
1.4800e-04,6.04,0.96
1.5000e-04,6.04,1
1.5200e-04,6,1
1.5400e-04,6.08,1
1.5600e-04,5.96,1.04
1.5800e-04,6,1
1.6000e-04,6,1.04
1.6200e-04,6.04,1.08
1.6400e-04,6.04,1
1.6600e-04,5.96,1.12
1.6800e-04,5.96,1.08
1.7000e-04,5.96,1.04
1.7200e-04,6.04,1.12
1.7400e-04,5.92,1.12
1.7600e-04,6.08,1.08
1.7800e-04,6,1.12
1.8000e-04,6,1.16
1.8200e-04,6,1.12
1.8400e-04,6.08,1.12
1.8600e-04,6,1.16
1.8800e-04,6.04,1.24
1.9000e-04,6.04,1.16
1.9200e-04,5.96,1.16
1.9400e-04,6.08,1.2
1.9600e-04,6.04,1.16
1.9800e-04,6.04,1.2
2.0000e-04,6.04,1.2
2.0200e-04,5.96,1.2
2.0400e-04,6.04,1.24
2.0600e-04,6,1.2
2.0800e-04,6.08,1.16
2.1000e-04,6.04,1.24
2.1200e-04,5.96,1.2
2.1400e-04,6,1.2
2.1600e-04,6.08,1.2
2.1800e-04,6,1.24
2.2000e-04,6.12,1.24
2.2200e-04,6.08,1.32
2.2400e-04,5.96,1.36
2.2600e-04,5.96,1.4
2.2800e-04,6.04,1.32
2.3000e-04,6,1.36
2.3200e-04,6,1.36
2.3400e-04,6,1.36
2.3600e-04,6,1.32
2.3800e-04,5.92,1.4
2.4000e-04,6,1.32
2.4200e-04,6.08,1.32
2.4400e-04,5.92,1.4
2.4600e-04,6.12,1.36
2.4800e-04,6,1.36
2.5000e-04,6.04,1.44
2.5200e-04,6.04,1.36
2.5400e-04,6.04,1.44
2.5600e-04,6,1.44
2.5800e-04,6.04,1.52
2.6000e-04,6.04,1.44
2.6200e-04,6,1.48
2.6400e-04,6.04,1.48
2.6600e-04,5.96,1.44
2.6800e-04,6,1.56
2.7000e-04,6,1.44
2.7200e-04,6.08,1.52
2.7400e-04,5.96,1.52
2.7600e-04,5.96,1.48
2.7800e-04,6.08,1.52
2.8000e-04,6,1.52
2.8200e-04,5.96,1.52
2.8400e-04,6.04,1.56
2.8600e-04,6.12,1.56
2.8800e-04,6,1.52
2.9000e-04,6,1.56
2.9200e-04,5.92,1.6
2.9400e-04,5.96,1.6
2.9600e-04,5.96,1.56
2.9800e-04,5.96,1.56
3.0000e-04,6.08,1.52
3.0200e-04,6.04,1.6
3.0400e-04,6.04,1.52
3.0600e-04,5.96,1.56
3.0800e-04,5.96,1.68
3.1000e-04,6.08,1.64
3.1200e-04,5.88,1.64
3.1400e-04,5.96,1.56
3.1600e-04,6,1.64
3.1800e-04,6,1.68
3.2000e-04,6.04,1.6
3.2200e-04,5.96,1.64
3.2400e-04,6.04,1.56
3.2600e-04,6.08,1.64
3.2800e-04,6.04,1.56
3.3000e-04,6,1.68
3.3200e-04,6,1.68
3.3400e-04,6.04,1.68
3.3600e-04,6.04,1.68
3.3800e-04,6.08,1.68
3.4000e-04,5.96,1.64
3.4200e-04,6.08,1.68
3.4400e-04,6.04,1.68
3.4600e-04,6.04,1.76
3.4800e-04,6,1.84
3.5000e-04,6,1.64
3.5200e-04,6.04,1.76
3.5400e-04,5.96,1.76
3.5600e-04,6.04,1.68
3.5800e-04,5.96,1.76
3.6000e-04,6.08,1.76
3.6200e-04,6,1.72
3.6400e-04,5.96,1.76
3.6600e-04,6,1.76
3.6800e-04,6,1.76
3.7000e-04,6.04,1.76
3.7200e-04,6,1.76
3.7400e-04,6.04,1.8
3.7600e-04,6,1.8
3.7800e-04,6,1.8
3.8000e-04,6.04,1.8
3.8200e-04,6,1.8
3.8400e-04,6.04,1.76
3.8600e-04,6,1.76
3.8800e-04,6.08,1.84
3.9000e-04,6.04,1.8
3.9200e-04,6,1.88
3.9400e-04,6.04,1.76
3.9600e-04,6.04,1.84
3.9800e-04,5.96,1.8
4.0000e-04,6.04,1.84
4.0200e-04,6.04,1.88
4.0400e-04,6.04,1.8
4.0600e-04,6.08,1.84
4.0800e-04,5.96,1.84
4.1000e-04,6.04,1.88
4.1200e-04,6.08,1.88
4.1400e-04,6.04,1.84
4.1600e-04,5.96,1.92
4.1800e-04,5.96,1.92
4.2000e-04,6.04,1.84
4.2200e-04,6.04,1.92
4.2400e-04,5.96,1.88
4.2600e-04,5.96,1.88
4.2800e-04,6,1.92
4.3000e-04,6,1.88
4.3200e-04,5.96,1.88
4.3400e-04,6.08,1.96
4.3600e-04,6.08,1.92
4.3800e-04,6,1.88
4.4000e-04,5.96,2
4.4200e-04,6.04,1.92
4.4400e-04,6,1.92
4.4600e-04,6.04,1.96
4.4800e-04,6.04,2
4.5000e-04,6.08,2.04
4.5200e-04,6.04,2
4.5400e-04,6.04,2
4.5600e-04,5.96,2
4.5800e-04,6,1.96
4.6000e-04,6,2
4.6200e-04,6.04,1.96
4.6400e-04,5.96,2
4.6600e-04,6.08,1.92
4.6800e-04,6,2.04
4.7000e-04,6,1.92
4.7200e-04,5.96,1.96
4.7400e-04,6.04,1.96
4.7600e-04,6,2.04
4.7800e-04,6.04,2
4.8000e-04,6.04,2.04
4.8200e-04,6.08,2
4.8400e-04,6,2
4.8600e-04,6,2.12
4.8800e-04,6,2
4.9000e-04,6.04,2.08
4.9200e-04,6,2.08
4.9400e-04,6.04,2.04
4.9600e-04,6,2
4.9800e-04,5.92,2
5.0000e-04,6,2.04
5.0200e-04,6.08,2.08
5.0400e-04,6,2.08
5.0600e-04,6.08,2.08
5.0800e-04,6.04,2.04
5.1000e-04,6.04,2.12
5.1200e-04,6.04,2.08
5.1400e-04,5.96,2.12
5.1600e-04,6.04,2
5.1800e-04,6.08,2.16
5.2000e-04,6.08,2.16
5.2200e-04,6.08,2
5.2400e-04,6,2.2
5.2600e-04,6,2.08
5.2800e-04,6,2.08
5.3000e-04,6,2.16
5.3200e-04,6.08,2.16
5.3400e-04,6.08,2.08
5.3600e-04,6.04,2.12
5.3800e-04,6.04,2.08
5.4000e-04,6.04,2.12
5.4200e-04,6.04,2.16
5.4400e-04,6.08,2.2
5.4600e-04,6,2.12
5.4800e-04,6,2.2
5.5000e-04,6.08,2.12
5.5200e-04,6,2.08
5.5400e-04,5.96,2.12
5.5600e-04,6.08,2.16
5.5800e-04,5.96,2.16
5.6000e-04,5.96,2.2
5.6200e-04,6,2.12
5.6400e-04,6,2.08
5.6600e-04,6.04,2.2
5.6800e-04,6,2.16
5.7000e-04,6,2.08
5.7200e-04,5.96,2.16
5.7400e-04,6.04,2.24
5.7600e-04,6,2.16
5.7800e-04,6.04,2.08
5.8000e-04,6,2.16
5.8200e-04,5.96,2.2
5.8400e-04,5.96,2.2
5.8600e-04,6,2.16
5.8800e-04,6.04,2.2
5.9000e-04,6.04,2.2
5.9200e-04,6.04,2.2
5.9400e-04,6.04,2.2
5.9600e-04,5.96,2.2
5.9800e-04,5.96,2.16
6.0000e-04,5.96,2.08
6.0200e-04,6,2.16
6.0400e-04,6,2.24
6.0600e-04,6.04,2.28
6.0800e-04,6,2.2
6.1000e-04,6.04,2.28
6.1200e-04,6.12,2.2
6.1400e-04,6,2.24
6.1600e-04,6,2.16
6.1800e-04,6.12,2.2
6.2000e-04,6,2.24
6.2200e-04,5.96,2.24
6.2400e-04,6.04,2.24
6.2600e-04,5.96,2.28
6.2800e-04,6.04,2.24
6.3000e-04,5.96,2.2
6.3200e-04,6,2.12
6.3400e-04,5.96,2.16
6.3600e-04,6,2.24
6.3800e-04,6.12,2.2
6.4000e-04,6.08,2.2
6.4200e-04,5.96,2.2
6.4400e-04,6,2.24
6.4600e-04,5.96,2.24
6.4800e-04,6.04,2.24
6.5000e-04,5.96,2.24
6.5200e-04,6.04,2.24
6.5400e-04,6.08,2.32
6.5600e-04,6.04,2.24
6.5800e-04,6.08,2.24
6.6000e-04,5.96,2.32
6.6200e-04,6.08,2.28
6.6400e-04,5.96,2.24
6.6600e-04,5.96,2.28
6.6800e-04,6.04,2.28
6.7000e-04,5.96,2.28
6.7200e-04,6,2.24
6.7400e-04,6,2.24
6.7600e-04,6,2.24
6.7800e-04,5.96,2.28
6.8000e-04,6.04,2.32
6.8200e-04,6.04,2.24
6.8400e-04,5.96,2.28
6.8600e-04,6,2.28
6.8800e-04,6.04,2.36
6.9000e-04,6,2.36
6.9200e-04,6.08,2.28
6.9400e-04,6.08,2.32
6.9600e-04,6.04,2.32
6.9800e-04,6,2.32
7.0000e-04,6.04,2.28
7.0200e-04,6.04,2.36
7.0400e-04,6,2.28
7.0600e-04,6.08,2.32
7.0800e-04,6,2.2
7.1000e-04,6.04,2.36
7.1200e-04,5.96,2.32
7.1400e-04,6.04,2.24
7.1600e-04,6,2.32
7.1800e-04,6,2.32
7.2000e-04,6.04,2.32
7.2200e-04,6,2.32
7.2400e-04,6.08,2.32
7.2600e-04,6,2.32
7.2800e-04,6,2.32
7.3000e-04,6.08,2.28
7.3200e-04,5.96,2.2
7.3400e-04,5.96,2.32
7.3600e-04,5.96,2.32
7.3800e-04,6.04,2.36
7.4000e-04,6.04,2.44
7.4200e-04,5.96,2.4
7.4400e-04,6.08,2.32
7.4600e-04,6.04,2.36
7.4800e-04,6,2.32
7.5000e-04,6.04,2.32
7.5200e-04,6,2.36
7.5400e-04,6.04,2.32
7.5600e-04,6.04,2.36
7.5800e-04,6,2.32
7.6000e-04,6,2.32
7.6200e-04,6.08,2.4
7.6400e-04,6,2.36
7.6600e-04,6.08,2.28
7.6800e-04,6,2.28
7.7000e-04,6.08,2.32
7.7200e-04,6.04,2.36
7.7400e-04,6.08,2.32
7.7600e-04,6,2.4
7.7800e-04,6.04,2.32
7.8000e-04,6,2.4
7.8200e-04,6,2.32
7.8400e-04,6.04,2.28
7.8600e-04,6.04,2.4
7.8800e-04,5.96,2.4
7.9000e-04,6,2.32
7.9200e-04,6.04,2.36
7.9400e-04,6,2.36
7.9600e-04,6,2.4
7.9800e-04,6.12,2.36
8.0000e-04,5.96,2.4
8.0200e-04,6,2.36
8.0400e-04,5.96,2.36
8.0600e-04,6,2.4
8.0800e-04,6,2.4
8.1000e-04,5.96,2.36
8.1200e-04,6,2.4
8.1400e-04,6.08,2.36
8.1600e-04,6,2.36
8.1800e-04,6,2.4
8.2000e-04,6,2.4
8.2200e-04,6,2.44
8.2400e-04,6.08,2.4
8.2600e-04,6.04,2.4
8.2800e-04,6.04,2.4
8.3000e-04,6,2.4
8.3200e-04,6.04,2.36
8.3400e-04,6,2.4
8.3600e-04,6,2.4
8.3800e-04,6.04,2.4
8.4000e-04,6.04,2.44
8.4200e-04,5.96,2.4
8.4400e-04,6.08,2.44
8.4600e-04,6.04,2.36
8.4800e-04,6,2.4
8.5000e-04,6.04,2.44
8.5200e-04,5.96,2.4
8.5400e-04,5.96,2.4
8.5600e-04,6.04,2.36
8.5800e-04,5.92,2.4
8.6000e-04,6.08,2.32
8.6200e-04,6,2.44
8.6400e-04,6,2.4
8.6600e-04,6.12,2.44
8.6800e-04,6.12,2.44
8.7000e-04,6,2.36
8.7200e-04,6,2.4
8.7400e-04,6.08,2.44
8.7600e-04,6,2.4
8.7800e-04,6.08,2.4
8.8000e-04,6.04,2.4
8.8200e-04,6.04,2.44
8.8400e-04,6,2.32
8.8600e-04,6,2.44
8.8800e-04,6.08,2.4
8.9000e-04,5.96,2.44
8.9200e-04,5.96,2.48
8.9400e-04,5.96,2.4
8.9600e-04,6.04,2.44
8.9800e-04,6,2.44
9.0000e-04,6.12,2.44
9.0200e-04,6.04,2.4
9.0400e-04,6.04,2.36
9.0600e-04,6.04,2.36
9.0800e-04,6.04,2.52
9.1000e-04,6,2.44
9.1200e-04,5.96,2.4
9.1400e-04,6,2.44
9.1600e-04,6,2.36
9.1800e-04,6.08,2.4
9.2000e-04,5.96,2.44
9.2200e-04,5.96,2.48
9.2400e-04,6.12,2.4
9.2600e-04,5.96,2.44
9.2800e-04,6.04,2.48
9.3000e-04,6,2.48
9.3200e-04,6.04,2.4
9.3400e-04,6.04,2.4
9.3600e-04,6,2.4
9.3800e-04,6.08,2.44
9.4000e-04,6,2.52
9.4200e-04,6.08,2.48
9.4400e-04,6.08,2.52
9.4600e-04,6,2.44
9.4800e-04,6.08,2.52
9.5000e-04,5.96,2.48
9.5200e-04,6.04,2.48
9.5400e-04,5.96,2.44
9.5600e-04,6.04,2.4
9.5800e-04,6,2.44
9.6000e-04,6,2.4
9.6200e-04,6,2.44
9.6400e-04,6,2.56
9.6600e-04,6,2.48
9.6800e-04,6.08,2.44
9.7000e-04,5.88,2.48
9.7200e-04,5.96,2.44
9.7400e-04,5.92,2.44
9.7600e-04,6,2.44
9.7800e-04,6,2.56
9.8000e-04,6.04,2.4
9.8200e-04,5.96,2.48
9.8400e-04,5.96,2.48
9.8600e-04,6,2.48
9.8800e-04,6.04,2.44
9.9000e-04,6.04,2.48
9.9200e-04,6.04,2.52
9.9400e-04,6,2.44
9.9600e-04,5.96,2.44
9.9800e-04,6.04,2.52
1.0000e-03,5.96,2.48
1.0020e-03,6.04,2.4
1.0040e-03,6,2.52
1.0060e-03,6.08,2.48
1.0080e-03,6.04,2.44
1.0100e-03,6.08,2.44
1.0120e-03,6.04,2.48
1.0140e-03,6.08,2.48
1.0160e-03,5.96,2.44
1.0180e-03,6.04,2.52
1.0200e-03,5.96,2.52
1.0220e-03,6,2.44
1.0240e-03,6.04,2.48
1.0260e-03,6,2.44
1.0280e-03,6,2.52
1.0300e-03,6.08,2.48
1.0320e-03,5.96,2.44
1.0340e-03,5.96,2.52
1.0360e-03,6,2.48
1.0380e-03,6.04,2.44
1.0400e-03,6,2.48
1.0420e-03,5.96,2.52
1.0440e-03,6,2.48
1.0460e-03,6,2.44
1.0480e-03,6.12,2.44
1.0500e-03,5.96,2.44
1.0520e-03,6.04,2.48
1.0540e-03,5.96,2.48
1.0560e-03,6,2.44
1.0580e-03,6.04,2.44
1.0600e-03,6.04,2.52
1.0620e-03,5.96,2.44
1.0640e-03,6.08,2.44
1.0660e-03,5.96,2.48
1.0680e-03,6.08,2.48
1.0700e-03,6.08,2.48
1.0720e-03,5.96,2.48
1.0740e-03,6.04,2.44
1.0760e-03,6,2.52
1.0780e-03,6.04,2.48
1.0800e-03,5.96,2.48
1.0820e-03,6.08,2.48
1.0840e-03,6.08,2.52
1.0860e-03,6.08,2.56
1.0880e-03,6.04,2.52
1.0900e-03,6.08,2.52
1.0920e-03,6.08,2.48
1.0940e-03,5.96,2.48
1.0960e-03,6.08,2.52
1.0980e-03,6,2.56
1.1000e-03,5.96,2.52
1.1020e-03,6,2.6
1.1040e-03,6,2.52
1.1060e-03,5.96,2.52
1.1080e-03,5.92,2.44
1.1100e-03,6.04,2.52
1.1120e-03,6,2.52
1.1140e-03,6,2.56
1.1160e-03,6.04,2.48
1.1180e-03,6,2.52
1.1200e-03,6,2.52
1.1220e-03,6.08,2.48
1.1240e-03,6.04,2.52
1.1260e-03,5.96,2.52
1.1280e-03,6.04,2.52
1.1300e-03,6.08,2.56
1.1320e-03,6,2.44
1.1340e-03,6,2.52
1.1360e-03,5.96,2.52
1.1380e-03,5.92,2.6
1.1400e-03,5.92,2.56
1.1420e-03,5.96,2.48
1.1440e-03,6.08,2.56
1.1460e-03,6,2.56
1.1480e-03,6,2.52
1.1500e-03,6.12,2.48
1.1520e-03,5.96,2.44
1.1540e-03,6.12,2.56
1.1560e-03,6.04,2.56
1.1580e-03,6.08,2.6
1.1600e-03,6,2.48
1.1620e-03,6.04,2.56
1.1640e-03,6.04,2.56
1.1660e-03,6.04,2.44
1.1680e-03,6,2.48
1.1700e-03,5.96,2.52
1.1720e-03,6,2.6
1.1740e-03,6.04,2.52
1.1760e-03,5.96,2.52
1.1780e-03,6.04,2.48
1.1800e-03,6,2.52
1.1820e-03,6,2.48
1.1840e-03,6.04,2.48
1.1860e-03,6,2.4
1.1880e-03,6.04,2.56
1.1900e-03,6.04,2.48
1.1920e-03,6.08,2.48
1.1940e-03,6.04,2.48
1.1960e-03,6.08,2.52
1.1980e-03,6,2.48
1.2000e-03,6.04,2.52
1.2020e-03,6.12,2.52
1.2040e-03,6.04,2.52
1.2060e-03,5.96,2.52
1.2080e-03,5.96,2.52
1.2100e-03,6.08,2.52
1.2120e-03,6.04,2.52
1.2140e-03,6.08,2.48
1.2160e-03,6.04,2.48
1.2180e-03,6.08,2.52
1.2200e-03,6,2.44
1.2220e-03,6.04,2.56
1.2240e-03,5.92,2.44
1.2260e-03,6,2.48
1.2280e-03,6.08,2.52
1.2300e-03,6,2.52
1.2320e-03,6,2.52
1.2340e-03,6,2.56
1.2360e-03,6,2.48
1.2380e-03,6.04,2.56
1.2400e-03,6.04,2.52
1.2420e-03,6,2.52
1.2440e-03,6,2.56
1.2460e-03,6,2.48
1.2480e-03,6.04,2.48
1.2500e-03,5.96,2.52
1.2520e-03,6.08,2.56
1.2540e-03,6.04,2.52
1.2560e-03,5.96,2.6
1.2580e-03,6.04,2.52
1.2600e-03,6,2.44
1.2620e-03,6,2.56
1.2640e-03,6,2.44
1.2660e-03,6.04,2.52
1.2680e-03,6,2.52
1.2700e-03,6.04,2.52
1.2720e-03,6,2.52
1.2740e-03,6.04,2.52
1.2760e-03,6.04,2.56
1.2780e-03,6,2.6
1.2800e-03,6.04,2.48
1.2820e-03,6.08,2.52
1.2840e-03,6.04,2.56
1.2860e-03,5.96,2.48
1.2880e-03,6.04,2.6
1.2900e-03,5.96,2.52
1.2920e-03,6,2.52
1.2940e-03,6,2.56
1.2960e-03,5.96,2.48
1.2980e-03,6,2.52
1.3000e-03,6.04,2.6
1.3020e-03,6.08,2.52
1.3040e-03,6.12,2.52
1.3060e-03,6,2.52
1.3080e-03,6.12,2.48
1.3100e-03,5.96,2.52
1.3120e-03,6.04,2.52
1.3140e-03,6.04,2.52
1.3160e-03,5.96,2.52
1.3180e-03,5.92,2.52
1.3200e-03,6,2.48
1.3220e-03,5.96,2.52
1.3240e-03,5.92,2.52
1.3260e-03,6,2.56
1.3280e-03,6.04,2.56
1.3300e-03,6.08,2.52
1.3320e-03,6.04,2.52
1.3340e-03,6.04,2.52
1.3360e-03,6.04,2.52
1.3380e-03,6,2.44
1.3400e-03,6.08,2.56
1.3420e-03,6.04,2.6
1.3440e-03,6.08,2.52
1.3460e-03,5.96,2.6
1.3480e-03,6.04,2.52
1.3500e-03,6,2.44
1.3520e-03,5.96,2.52
1.3540e-03,6,2.52
1.3560e-03,6.04,2.48
1.3580e-03,6,2.56
1.3600e-03,6,2.52
1.3620e-03,6,2.52
1.3640e-03,6,2.6
1.3660e-03,5.96,2.48
1.3680e-03,6,2.52
1.3700e-03,6,2.52
1.3720e-03,6.04,2.56
1.3740e-03,6,2.52
1.3760e-03,6,2.6
1.3780e-03,6.08,2.52
1.3800e-03,6,2.56
1.3820e-03,6,2.52
1.3840e-03,6,2.56
1.3860e-03,6.04,2.44
1.3880e-03,5.96,2.52
1.3900e-03,5.96,2.48
1.3920e-03,6.04,2.48
1.3940e-03,5.96,2.56
1.3960e-03,6.08,2.52
1.3980e-03,6.16,2.52
1.4000e-03,6.04,2.56
1.4020e-03,6.04,2.52
1.4040e-03,6,2.52
1.4060e-03,6.04,2.6
1.4080e-03,6.08,2.56
1.4100e-03,6.08,2.56
1.4120e-03,6.04,2.52
1.4140e-03,6.04,2.56
1.4160e-03,5.96,2.56
1.4180e-03,6.08,2.52
1.4200e-03,5.96,2.52
1.4220e-03,5.96,2.56
1.4240e-03,6.04,2.52
1.4260e-03,6.08,2.56
1.4280e-03,6.04,2.52
1.4300e-03,6,2.56
1.4320e-03,6.04,2.52
1.4340e-03,6.08,2.56
1.4360e-03,6.08,2.56
1.4380e-03,6,2.52
1.4400e-03,6,2.48
1.4420e-03,6,2.52
1.4440e-03,6.04,2.48
1.4460e-03,6.12,2.52
1.4480e-03,6.08,2.56
1.4500e-03,6,2.48
1.4520e-03,6,2.52
1.4540e-03,5.96,2.52
1.4560e-03,6,2.52
1.4580e-03,6.04,2.56
1.4600e-03,6.04,2.56
1.4620e-03,6,2.56
1.4640e-03,6.04,2.48
1.4660e-03,6,2.6
1.4680e-03,6.04,2.56
1.4700e-03,6,2.6
1.4720e-03,6.04,2.52
1.4740e-03,6,2.52
1.4760e-03,6.04,2.48
1.4780e-03,5.92,2.6
1.4800e-03,6.08,2.52
1.4820e-03,6.08,2.6
1.4840e-03,6.08,2.6
1.4860e-03,6.04,2.56
1.4880e-03,5.96,2.44
1.4900e-03,5.96,2.44
1.4920e-03,5.96,2.56
1.4940e-03,6.04,2.56
1.4960e-03,6.04,2.44
1.4980e-03,6.04,2.6
1.5000e-03,6,2.52
1.5020e-03,6.08,2.56
1.5040e-03,6.08,2.48
1.5060e-03,5.92,2.44
1.5080e-03,6,2.6
1.5100e-03,6.04,2.52
1.5120e-03,6,2.6
1.5140e-03,6,2.56
1.5160e-03,6,2.48
1.5180e-03,5.96,2.52
1.5200e-03,6,2.48
1.5220e-03,5.96,2.56
1.5240e-03,6,2.48
1.5260e-03,6.04,2.64
1.5280e-03,6,2.48
1.5300e-03,5.96,2.52
1.5320e-03,6,2.48
1.5340e-03,6.08,2.64
1.5360e-03,5.96,2.56
1.5380e-03,6,2.56
1.5400e-03,6,2.56
1.5420e-03,5.96,2.48
1.5440e-03,6.04,2.56
1.5460e-03,6,2.56
1.5480e-03,6.04,2.52
1.5500e-03,5.96,2.6
1.5520e-03,6,2.64
1.5540e-03,6,2.64
1.5560e-03,5.96,2.48
1.5580e-03,6,2.48
1.5600e-03,6.04,2.6
1.5620e-03,6.08,2.56
1.5640e-03,6,2.52
1.5660e-03,6,2.52
1.5680e-03,6,2.6
1.5700e-03,6.08,2.52
1.5720e-03,6.08,2.52
1.5740e-03,6,2.64
1.5760e-03,5.96,2.56
1.5780e-03,6,2.52
1.5800e-03,6.08,2.52
1.5820e-03,5.96,2.56
1.5840e-03,6.04,2.56
1.5860e-03,6,2.6
1.5880e-03,6.04,2.52
1.5900e-03,6.08,2.48
1.5920e-03,5.96,2.48
1.5940e-03,6.04,2.56
1.5960e-03,6,2.44
1.5980e-03,6,2.52
