# Tue Sep  5 16:08:18 2023
#  Frecuencia [Hz], Z [Ohm], Fase [deg]
8.663009999999999877e+01,1.514420000000000000e+06,-3.756530000000000058e+01
8.743810000000000571e+01,2.078610000000000000e+05,1.699300000000000068e+02
8.826130000000000564e+01,4.046110000000000000e+05,-1.491370000000000005e+02
8.910009999999999764e+01,4.149990000000000000e+05,-1.549600000000000080e+02
8.990109999999999957e+01,5.800990000000000000e+05,-8.513219999999999743e+01
9.074410000000000309e+01,3.138780000000000000e+05,-5.286150000000000126e+00
9.157510000000000616e+01,4.676020000000000000e+05,-8.308270000000000266e+01
9.242140000000000555e+01,2.813840000000000000e+05,5.054429999999999978e+01
9.331260000000000332e+01,2.820920000000000000e+05,-1.210280000000000058e+02
9.413240000000000407e+01,2.881780000000000000e+05,1.255630000000000024e+02
9.502689999999999770e+01,6.562830000000000000e+05,-2.365660000000000096e+01
9.587730000000000530e+01,1.099250000000000000e+06,1.465320000000000107e+02
9.677419999999999334e+01,1.471580000000000000e+05,-1.446279999999999859e+02
9.768800000000000239e+01,2.356670000000000000e+05,1.312410000000000139e+02
9.861929999999999552e+01,1.225870000000000000e+05,1.004459999999999980e+02
9.950249999999999773e+01,1.995710000000000000e+06,-7.104949999999999477e+01
1.004350000000000023e+02,2.976680000000000000e+06,-1.916290000000000049e+01
1.013509999999999991e+02,2.670490000000000000e+05,-3.823340000000000316e+01
1.022840000000000060e+02,1.680120000000000000e+05,1.716949999999999932e+02
1.032699999999999960e+02,6.708930000000000000e+05,2.634530000000000172e+01
1.042390000000000043e+02,3.502900000000000000e+05,5.915749999999999886e+01
1.051520000000000010e+02,4.033300000000000000e+05,-6.646269999999999811e+01
1.061569999999999965e+02,5.024150000000000000e+05,-1.591920000000000073e+02
1.071430000000000007e+02,3.421830000000000000e+05,9.278669999999999618e+01
1.081080000000000041e+02,4.075580000000000000e+05,-1.166740000000000066e+02
1.091310000000000002e+02,4.400640000000000000e+05,2.816419999999999924e+00
1.101320000000000050e+02,7.249830000000000000e+05,5.563290000000000290e+00
1.111520000000000010e+02,6.126730000000000000e+05,8.287890000000000157e+01
1.121910000000000025e+02,5.042690000000000000e+05,-7.852370000000000516e+01
1.132500000000000000e+02,1.388180000000000000e+05,-7.417270000000000607e+01
1.142420000000000044e+02,6.553800000000000000e+05,9.537579999999999814e+01
1.153400000000000034e+02,2.647320000000000000e+05,1.425039999999999907e+02
1.163689999999999998e+02,3.266710000000000000e+05,-1.181830000000000069e+02
1.175090000000000003e+02,4.124240000000000000e+05,3.025440000000000040e+01
1.185300000000000011e+02,2.072310000000000000e+05,-1.466189999999999998e+02
1.197129999999999939e+02,3.581240000000000000e+05,-1.245579999999999998e+01
1.208220000000000027e+02,1.552510000000000000e+05,-1.168859999999999957e+02
1.218520000000000039e+02,6.252380000000000000e+05,1.443890000000000100e+02
1.230010000000000048e+02,3.208340000000000000e+05,-1.007289999999999992e+02
1.241719999999999970e+02,2.402770000000000000e+05,-1.589569999999999936e+02
1.253130000000000024e+02,1.571940000000000000e+05,-1.635920000000000130e+02
1.265289999999999964e+02,1.649110000000000000e+05,-1.562860000000000014e+02
1.276050000000000040e+02,1.435810000000000000e+05,3.089649999999999963e+01
1.288660000000000139e+02,3.959130000000000000e+05,1.250709999999999944e+01
1.300389999999999873e+02,1.400850000000000000e+05,-1.649370000000000118e+02
1.311759999999999877e+02,2.952960000000000000e+05,8.022410000000000707e+01
1.324499999999999886e+02,3.989550000000000000e+05,3.907719999999999771e+01
1.336299999999999955e+02,4.844800000000000000e+05,-4.650229999999999819e+01
1.348919999999999959e+02,3.182200000000000000e+05,-3.939369999999999816e+00
1.361160000000000139e+02,2.179080000000000000e+05,1.443979999999999961e+02
1.374259999999999877e+02,1.452530000000000000e+06,4.553860000000000241e+01
1.386959999999999980e+02,2.265370000000000000e+05,-4.852740000000000009e+01
1.399250000000000114e+02,4.692940000000000000e+05,1.376100000000000136e+02
1.413089999999999975e+02,2.126230000000000000e+05,1.737849999999999966e+02
1.426529999999999916e+02,4.775330000000000000e+05,-1.556260000000000048e+02
1.439540000000000077e+02,1.782340000000000000e+05,-2.037869999999999848e+01
1.452079999999999984e+02,4.544670000000000000e+05,1.363750000000000000e+02
1.466279999999999859e+02,2.210270000000000000e+05,-1.522350000000000136e+02
1.480020000000000095e+02,1.136510000000000000e+05,-8.651759999999999451e+00
1.493280000000000030e+02,2.543460000000000000e+05,-1.566260000000000048e+02
1.506779999999999973e+02,3.678500000000000000e+05,1.302400000000000091e+02
1.521299999999999955e+02,1.141080000000000000e+05,-2.023900000000000077e+01
1.535310000000000059e+02,3.354640000000000000e+05,-7.675279999999999347e+01
1.549590000000000032e+02,3.573330000000000000e+05,-9.715600000000000591e+01
1.563309999999999889e+02,1.816520000000000000e+05,-6.118710000000000093e+01
1.578950000000000102e+02,1.702120000000000000e+05,-1.008149999999999977e+02
1.593199999999999932e+02,4.317320000000000000e+05,-6.498640000000000327e+01
1.607719999999999914e+02,1.893640000000000000e+05,3.138259999999999827e+00
1.621620000000000061e+02,6.161680000000000000e+05,1.234210000000000065e+02
1.636659999999999968e+02,3.435080000000000000e+05,-3.092960000000000154e-01
1.651980000000000075e+02,2.264260000000000000e+05,-1.645860000000000056e+01
1.667589999999999861e+02,9.926110000000000000e+05,-3.109799999999999898e+01
1.683499999999999943e+02,2.523380000000000000e+05,-1.218559999999999945e+02
1.698750000000000000e+02,6.654280000000000000e+05,-1.572340000000000089e+02
1.715269999999999868e+02,3.649750000000000000e+05,5.038149999999999906e+00
1.730099999999999909e+02,4.136680000000000000e+05,-2.940589999999999904e+01
1.747230000000000132e+02,1.956880000000000000e+05,-1.235150000000000006e+02
1.762630000000000052e+02,1.961840000000000000e+05,-3.483440000000000225e+01
1.778300000000000125e+02,4.382060000000000000e+05,1.260000000000000000e+02
1.795329999999999870e+02,2.866580000000000000e+05,8.228730000000000189e+01
1.811589999999999918e+02,2.349800000000000000e+05,-5.741749999999999687e+00
1.828149999999999977e+02,4.589030000000000000e+05,-9.398709999999999809e+01
1.846150000000000091e+02,3.682960000000000000e+05,1.211989999999999981e+02
1.863350000000000080e+02,4.037730000000000000e+05,2.597279999999999944e+01
1.880879999999999939e+02,2.774300000000000000e+05,1.383979999999999961e+02
1.897529999999999859e+02,6.320450000000000000e+05,-1.548460000000000036e+02
1.915709999999999980e+02,2.285040000000000000e+05,-4.742139999999999844e+01
1.934240000000000066e+02,2.506390000000000000e+05,-3.453810000000000002e+01
1.951850000000000023e+02,4.397620000000000000e+05,7.661809999999999832e+01
1.968499999999999943e+02,2.426000000000000000e+05,-6.590130000000000621e+01
1.986750000000000114e+02,1.753650000000000000e+05,-3.641640000000000299e+01
2.006690000000000111e+02,6.571300000000000000e+05,-1.349499999999999886e+02
2.024290000000000020e+02,2.714880000000000000e+05,1.498449999999999989e+02
2.043600000000000136e+02,5.400350000000000000e+05,-5.309940000000000282e+01
2.063269999999999982e+02,1.649820000000000000e+06,-7.607210000000000605e+01
2.080440000000000111e+02,6.932130000000000000e+05,3.110360000000000014e+01
2.099370000000000118e+02,2.948950000000000000e+05,1.739869999999999948e+02
2.118640000000000043e+02,4.330780000000000000e+05,-2.344500000000000028e+01
2.139799999999999898e+02,6.231610000000000000e+05,1.484670000000000130e+02
2.158269999999999982e+02,3.393110000000000000e+05,1.020079999999999956e+02
2.180229999999999961e+02,3.223660000000000000e+05,-6.191940000000000310e+01
2.199410000000000025e+02,5.563220000000000000e+05,4.734929999999999950e+01
2.218930000000000007e+02,9.579970000000000000e+05,1.409739999999999895e+02
2.242150000000000034e+02,5.725320000000000000e+05,1.690020000000000095e+02
2.262439999999999998e+02,4.222530000000000000e+05,-1.240450000000000053e+01
