# Frecuencia [Hz], Z [Ohm], Fase []
6.550220000000000482e+02,4.436430000000000000e+05,-2.843570000000000064e+01
6.651879999999999882e+02,4.246140000000000000e+05,-2.751229999999999976e+01
6.787329999999999472e+02,4.076380000000000000e+05,-2.678379999999999939e+01
6.896549999999999727e+02,4.022450000000000000e+05,-2.690289999999999893e+01
7.025760000000000218e+02,4.087780000000000000e+05,-2.745639999999999858e+01
7.159900000000000091e+02,4.101530000000000000e+05,-2.814979999999999905e+01
7.299270000000000209e+02,4.056670000000000000e+05,-2.903890000000000171e+01
7.425739999999999554e+02,4.064030000000000000e+05,-2.972680000000000078e+01
7.594940000000000282e+02,3.917960000000000000e+05,-2.884380000000000166e+01
7.712079999999999700e+02,3.959580000000000000e+05,-2.959390000000000143e+01
7.853400000000000318e+02,3.890590000000000000e+05,-3.002019999999999911e+01
8.000000000000000000e+02,3.950800000000000000e+05,-3.123470000000000013e+01
8.152169999999999845e+02,4.055170000000000000e+05,-3.187940000000000040e+01
8.333329999999999700e+02,3.986480000000000000e+05,-3.273610000000000042e+01
8.450700000000000500e+02,4.036920000000000000e+05,-3.374099999999999966e+01
8.620689999999999600e+02,3.957250000000000000e+05,-3.303119999999999834e+01
8.771929999999999836e+02,3.923960000000000000e+05,-3.405180000000000007e+01
8.928569999999999709e+02,3.963420000000000000e+05,-3.429480000000000217e+01
9.118540000000000418e+02,3.907330000000000000e+05,-3.519720000000000226e+01
9.316770000000000209e+02,3.977240000000000000e+05,-3.679950000000000188e+01
9.463719999999999573e+02,3.844120000000000000e+05,-3.524249999999999972e+01
9.615380000000000109e+02,3.806750000000000000e+05,-3.603170000000000073e+01
9.803920000000000528e+02,3.790180000000000000e+05,-3.670799999999999841e+01
1.000000000000000000e+03,3.731560000000000000e+05,-3.753209999999999980e+01
1.020409999999999968e+03,3.812150000000000000e+05,-3.819219999999999970e+01
1.038059999999999945e+03,3.788990000000000000e+05,-3.926570000000000249e+01
1.060069999999999936e+03,3.680420000000000000e+05,-3.926489999999999725e+01
1.079140000000000100e+03,3.695710000000000000e+05,-3.983800000000000097e+01
1.094890000000000100e+03,3.588270000000000000e+05,-3.925769999999999982e+01
1.115240000000000009e+03,3.717550000000000000e+05,-4.165079999999999671e+01
1.136359999999999900e+03,3.608020000000000000e+05,-4.155769999999999698e+01
1.158299999999999955e+03,3.524020000000000000e+05,-4.137969999999999970e+01
1.181099999999999909e+03,3.568010000000000000e+05,-4.251639999999999731e+01
1.200000000000000000e+03,3.501380000000000000e+05,-4.281940000000000168e+01
1.229509999999999991e+03,3.512070000000000000e+05,-4.448129999999999740e+01
1.244809999999999945e+03,3.508020000000000000e+05,-4.436979999999999791e+01
1.276599999999999909e+03,3.373310000000000000e+05,-4.390910000000000224e+01
1.293099999999999909e+03,3.716930000000000000e+05,-4.942530000000000001e+01
1.321589999999999918e+03,3.386090000000000000e+05,-4.543509999999999849e+01
1.345289999999999964e+03,3.348390000000000000e+05,-4.604959999999999809e+01
1.369859999999999900e+03,3.242490000000000000e+05,-4.577830000000000155e+01
1.401869999999999891e+03,3.210650000000000000e+05,-4.665030000000000143e+01
1.421799999999999955e+03,3.238190000000000000e+05,-4.742069999999999652e+01
1.449279999999999973e+03,3.204560000000000000e+05,-4.815400000000000347e+01
1.477829999999999927e+03,3.160930000000000000e+05,-4.857439999999999714e+01
1.500000000000000000e+03,3.182150000000000000e+05,-5.057500000000000284e+01
1.530609999999999900e+03,3.105060000000000000e+05,-5.017660000000000053e+01
1.554400000000000091e+03,3.094850000000000000e+05,-5.056210000000000093e+01
1.587299999999999955e+03,3.040950000000000000e+05,-5.049049999999999727e+01
1.612900000000000091e+03,3.049200000000000000e+05,-5.155910000000000082e+01
1.648349999999999909e+03,2.997130000000000000e+05,-5.181300000000000239e+01
1.685390000000000100e+03,2.927300000000000000e+05,-5.238190000000000168e+01
1.714289999999999964e+03,2.908730000000000000e+05,-5.293930000000000291e+01
1.734099999999999909e+03,2.852950000000000000e+05,-5.217880000000000251e+01
1.785710000000000036e+03,2.818000000000000000e+05,-5.306839999999999691e+01
1.818180000000000064e+03,2.812010000000000000e+05,-5.474080000000000013e+01
1.840490000000000009e+03,2.805260000000000000e+05,-5.559020000000000294e+01
